acc_year,occrrnc_dt,dght_cd,occrrnc_day_cd,dth_dnv_cnt,injpsn_cnt,se_dnv_cnt,sl_dnv_cnt,wnd_dnv_cnt,occrrnc_lc_sgg_cd,occrrnc_lc_sido_cd,acc_ty_lclas_cd,acc_ty_mlsfc_cd,acc_ty_cd,aslt_vtr_cd,road_frm_lclas_cd,road_frm_cd,wrngdo_isrty_vhcty_lclas_cd,dmge_isrty_vhcty_lclas_cd,occrrnc_lc_x_crd,occrrnc_lc_y_crd,lo_crd,la_crd
2016,2016120520,2,2,1,1,0,0,0,1122,1100,02,22,22,02 ,02,06,05,02,963364  ,1958273 ,127.08483707,37.62317632
2016,2016021002,2,4,1,1,0,0,0,1123,1100,03,31,32,05 ,01,05,07,##,962922  ,1948748 ,127.08031059,37.5373069
2016,2016021005,2,4,1,4,3,0,0,1123,1100,02,22,22,03 ,02,06,01,01,962601  ,1951739 ,127.07652475,37.56425284
2016,2016052722,2,6,1,1,0,0,0,1123,1100,01,11,01,05 ,01,05,01,12,963163  ,1951490 ,127.08289961,37.56202936
2016,2016062404,2,6,1,1,0,0,0,1123,1100,03,34,31,05 ,02,06,03,##,962909  ,1952556 ,127.07997085,37.57162918
2016,2016090301,2,7,1,1,0,0,0,1123,1100,01,11,01,05 ,01,05,02,12,963461  ,1948058 ,127.08644578,37.53110919
2016,2016100509,1,4,1,1,0,0,0,1123,1100,01,11,01,07 ,02,06,03,12,962319  ,1948626 ,127.07349161,37.53618281
2016,2016101812,1,3,1,1,0,0,0,1123,1100,01,11,01,05 ,01,05,03,12,963430  ,1948728 ,127.08606155,37.53714693
2016,2016121623,2,6,1,1,0,0,0,1123,1100,03,34,31,05 ,01,05,05,##,962765  ,1952086 ,127.07836408,37.5673871
2016,2016123005,2,6,1,1,0,0,0,1123,1100,02,21,21,02 ,01,05,07,01,963179  ,1949064 ,127.08320368,37.54016542
2016,2016012705,2,4,1,2,0,1,0,1124,1100,02,23,Z1,05 ,02,08,01,02,957091  ,1959488 ,127.01368162,37.63385578
2016,2016030909,1,4,1,1,0,0,0,1124,1100,01,11,01,02 ,01,05,01,12,957486  ,1958657 ,127.01820664,37.62638422
2016,2016040101,2,6,1,1,0,0,0,1124,1100,01,11,01,05 ,01,Z1,01,12,958743  ,1956851 ,127.03255318,37.61016371
2016,2016042407,1,1,1,2,1,0,0,1124,1100,02,22,22,03 ,02,06,03,07,958356  ,1958142 ,127.02809502,37.62178228
2016,2016052105,2,7,1,1,0,0,0,1124,1100,03,34,31,05 ,01,05,05,##,959336  ,1959305 ,127.03913522,37.6323085
2016,2016052617,1,5,1,1,0,0,0,1124,1100,01,11,01,05 ,01,05,07,12,960006  ,1958739 ,127.04675941,37.62723645
2016,2016062922,2,4,1,1,0,0,0,1124,1100,02,23,Z1,05 ,01,05,07,02,959255  ,1957255 ,127.03833151,37.61382788
2016,2016072122,2,5,1,1,0,0,0,1124,1100,01,15,05,05 ,Z3,Z3,03,12,958128  ,1960335 ,127.02538574,37.64153777
2016,2016081106,1,5,1,1,0,0,0,1124,1100,01,11,01,07 ,02,06,01,12,958890  ,1957165 ,127.034201,37.61300044
2016,2016091119,2,1,1,1,0,0,0,1124,1100,01,15,05,05 ,01,05,02,12,958328  ,1958178 ,127.02777569,37.62210549
2016,2016091314,1,3,1,2,0,1,0,1124,1100,01,11,01,05 ,01,05,05,12,957398  ,1959974 ,127.01713261,37.63825045
2016,2016091902,2,2,1,1,0,0,0,1124,1100,03,34,31,05 ,01,05,07,##,956999  ,1958382 ,127.01270404,37.62388294
2016,2016110619,2,1,1,3,0,2,0,1124,1100,01,11,01,05 ,01,05,01,12,959579  ,1957635 ,127.04198154,37.6172672
2016,2016110716,1,2,1,1,0,0,0,1124,1100,02,22,22,05 ,02,06,08,01,959555  ,1959127 ,127.04163041,37.63071744
2016,2016121023,2,7,1,1,0,0,0,1124,1100,02,21,21,03 ,02,06,05,02,960058  ,1958662 ,127.04735291,37.6265447
2016,2016012211,1,6,1,1,0,0,0,1125,1100,01,11,01,05 ,02,06,03,12,946329  ,1942017 ,126.89299245,37.47582257
2016,2016022311,1,3,1,1,0,0,0,1125,1100,02,22,22,05 ,02,06,01,05,944941  ,1942947 ,126.87722576,37.48412042
2016,2016022622,2,6,1,1,0,0,0,1125,1100,01,15,05,05 ,01,05,01,12,946082  ,1942148 ,126.89018948,37.47698891
2016,2016042716,1,4,1,1,0,0,0,1125,1100,01,11,01,05 ,01,05,01,12,945670  ,1940594 ,126.88564467,37.46295827
2016,2016043017,1,7,1,1,0,0,0,1125,1100,01,11,01,05 ,02,06,03,12,947151  ,1941236 ,126.90234468,37.46883064
2016,2016071301,2,4,1,1,0,0,0,1125,1100,01,11,01,05 ,01,05,01,12,944894  ,1942279 ,126.87674416,37.47809953
2016,2016081708,1,4,1,2,1,0,0,1125,1100,02,22,22,05 ,02,06,03,05,947183  ,1940767 ,126.90274017,37.46460526
2016,2016090420,2,1,1,1,0,0,0,1125,1100,01,15,05,05 ,02,06,02,12,947792  ,1939212 ,126.90973664,37.45062426
2016,2016090615,1,3,1,6,0,5,0,1125,1100,02,22,22,05 ,01,05,01,02,948790  ,1939228 ,126.92101838,37.45082429
2016,2016092014,1,3,1,1,0,0,0,1125,1100,01,15,05,05 ,02,08,01,12,947157  ,1940990 ,126.90243018,37.46661373
2016,2016093014,1,6,1,1,0,0,0,1125,1100,02,22,22,04 ,01,05,05,02,946763  ,1941233 ,126.89795958,37.46878224
2016,2016102405,2,2,1,1,0,0,0,1125,1100,02,22,22,03 ,02,06,03,08,946025  ,1940008 ,126.88970167,37.45769733
2016,2016102706,1,5,1,1,0,0,0,1125,1100,01,11,01,05 ,01,05,02,12,946750  ,1942254 ,126.89773758,37.47798757
2016,2016103013,1,1,1,1,0,0,0,1125,1100,02,22,22,03 ,02,06,03,05,946711  ,1939556 ,126.8974906,37.45366314
2016,2016122517,1,1,1,1,0,0,0,1125,1100,01,11,01,05 ,01,05,01,12,945989  ,1942347 ,126.88912311,37.4787771
2017,2017012204,2,1,1,1,0,0,0,1101,1100,01,12,02,04 ,01,05,01,12,956221  ,1952530 ,127.00423797,37.57110108
2017,2017012720,2,6,1,1,0,0,0,1101,1100,01,12,02,05 ,01,05,01,12,956493  ,1952747 ,127.00730516,37.57306984
2017,2017020520,2,1,1,1,0,0,0,1101,1100,03,38,38,05 ,02,06,05,##,955961  ,1954155 ,127.00119608,37.58573513
2017,2017021102,2,7,1,1,0,0,0,1101,1100,01,12,02,03 ,02,06,01,12,953830  ,1952480 ,126.97716597,37.57053361
2017,2017031714,1,6,1,1,0,0,0,1101,1100,02,24,25,99 ,01,05,01,05,953895  ,1956957 ,126.97762005,37.61088875
2017,2017042604,2,4,1,1,0,0,0,1101,1100,01,15,05,05 ,01,05,01,12,955841  ,1952498 ,126.99993685,37.57079451
2017,2017070313,1,2,1,1,0,0,0,1101,1100,01,11,01,05 ,01,05,03,12,953362  ,1953332 ,126.97181226,37.57818924
2017,2017072905,2,7,1,1,0,0,0,1101,1100,01,15,05,05 ,01,05,01,12,956788  ,1952513 ,127.01065958,37.57097464
2017,2017092511,1,2,1,1,0,0,0,1101,1100,01,11,01,03 ,02,08,10,12,954998  ,1953236 ,126.99034561,37.57740542
2017,2017110318,2,6,1,1,0,0,0,1101,1100,02,23,23,05 ,02,06,01,98,955155  ,1952469 ,126.99217054,37.57049996
2017,2017112703,2,2,1,2,1,0,0,1101,1100,03,31,32,05 ,01,05,01,##,954787  ,1952774 ,126.9879846,37.57323099
2017,2017120404,2,2,1,1,0,0,0,1101,1100,01,15,05,05 ,01,05,01,12,957352  ,1952764 ,127.0170316,37.57326326
2017,2017122714,1,4,1,6,1,4,0,1101,1100,02,23,23,05 ,01,05,01,08,956816  ,1952587 ,127.01097228,37.57164293
2017,2017031703,2,6,1,3,1,1,0,1102,1100,02,23,23,03 ,02,06,03,07,954306  ,1951985 ,126.98258691,37.56609583
2017,2017062121,2,4,1,1,0,0,0,1102,1100,02,23,23,05 ,01,05,05,03,957011  ,1951843 ,127.01322409,37.56494621
2017,2017062611,1,2,1,4,1,2,0,1102,1100,02,24,25,05 ,01,05,02,08,956705  ,1950843 ,127.00981834,37.55591863
2017,2017092721,2,4,1,1,0,0,0,1102,1100,01,14,04,05 ,01,05,01,12,955436  ,1951483 ,126.99541245,37.56162658
2017,2017050300,2,4,1,1,0,0,0,1103,1100,03,38,38,05 ,01,05,05,##,954280  ,1946856 ,126.98261208,37.51986567
2017,2017060203,2,6,1,2,1,0,0,1103,1100,01,12,02,01 ,01,05,01,12,952430  ,1947052 ,126.96166593,37.52153781
2017,2017061614,1,6,1,1,0,0,0,1103,1100,01,15,05,05 ,01,05,01,12,956427  ,1947971 ,127.0068415,37.53001942
2017,2017062011,1,3,1,1,0,0,0,1103,1100,01,11,01,05 ,01,05,01,12,952936  ,1947426 ,126.96736685,37.52493562
2017,2017062223,2,5,1,4,0,0,3,1103,1100,01,12,02,05 ,01,05,01,12,951811  ,1947377 ,126.95463873,37.52443586
2017,2017071422,2,6,1,1,0,0,0,1103,1100,02,24,25,01 ,01,02,05,01,950984  ,1947652 ,126.9452615,37.52687091
2017,2017072203,2,7,1,2,0,1,0,1103,1100,01,15,05,05 ,01,05,01,12,954630  ,1948816 ,126.98645159,37.53754894
2017,2017090204,2,7,1,1,0,0,0,1103,1100,03,31,32,01 ,01,03,01,##,954784  ,1949631 ,126.98814446,37.5449023
2017,2017100620,2,6,1,2,0,1,0,1103,1100,01,11,01,05 ,01,05,01,12,954493  ,1946851 ,126.98502271,37.51983114
2017,2017110804,2,4,1,1,0,0,0,1103,1100,03,31,32,05 ,01,05,01,##,951708  ,1947518 ,126.95346384,37.52570134
2017,2017112101,2,3,1,1,0,0,0,1103,1100,01,15,05,05 ,01,05,01,12,953230  ,1948206 ,126.9706443,37.5319809
2017,2017120304,2,1,1,2,1,0,0,1103,1100,01,11,01,01 ,01,05,01,12,954901  ,1946818 ,126.98964167,37.51955374
2017,2017010600,2,6,1,1,0,0,0,1104,1100,01,11,01,05 ,01,05,03,12,958083  ,1949880 ,127.02547445,37.54730259
2017,2017012102,2,7,1,1,0,0,0,1104,1100,03,31,32,05 ,01,04,01,##,960547  ,1950283 ,127.05334593,37.55104375
2017,2017021801,2,7,1,1,0,0,0,1104,1100,03,34,31,05 ,01,05,05,##,958955  ,1952565 ,127.0351954,37.5715425
2017,2017031222,2,1,1,1,0,0,0,1104,1100,02,24,25,05 ,02,06,05,03,959708  ,1952047 ,127.04375081,37.56690688
2017,2017031723,2,6,1,2,0,1,0,1104,1100,02,21,21,05 ,02,06,01,05,958132  ,1952121 ,127.02590118,37.56750355
2017,2017050622,2,7,1,1,0,0,0,1104,1100,01,11,01,05 ,02,07,03,12,959285  ,1951076 ,127.03901501,37.55813638
2017,2017050710,1,1,1,1,0,0,0,1104,1100,01,15,05,05 ,02,06,01,12,957966  ,1951934 ,127.02403224,37.56581051
2017,2017071315,1,5,1,1,0,0,0,1104,1100,02,22,22,05 ,02,06,08,01,961297  ,1949361 ,127.06188522,37.54276527
2017,2017080206,1,4,1,1,0,0,0,1104,1100,02,22,22,02 ,01,05,08,01,961490  ,1949945 ,127.06403925,37.54803715
2017,2017082316,1,4,1,1,0,0,0,1104,1100,02,22,22,05 ,02,06,01,05,959805  ,1949652 ,127.04498044,37.54532428
2017,2017092209,1,6,1,1,0,0,0,1104,1100,03,35,37,05 ,01,05,03,##,961193  ,1949572 ,127.06069682,37.54466271
2017,2017092313,1,7,1,1,0,0,0,1104,1100,02,24,25,05 ,02,08,02,08,959178  ,1952572 ,127.03772025,37.5716155
2017,2017111408,1,3,2,2,0,0,0,1104,1100,03,31,32,05 ,01,05,07,##,961129  ,1949480 ,127.05997722,37.54383079
2017,2017122219,2,6,1,1,0,0,0,1104,1100,02,22,22,02 ,01,05,05,01,958864  ,1950827 ,127.03426246,37.55587337
2017,2017012602,2,5,1,1,0,0,0,1105,1100,01,11,01,05 ,02,06,01,12,958831  ,1953318 ,127.03374892,37.57832394
2017,2017020300,2,6,1,1,0,0,0,1105,1100,01,11,01,05 ,01,05,01,12,961948  ,1954633 ,127.06898058,37.59031055
2017,2017020506,1,1,1,1,0,0,0,1105,1100,02,21,21,03 ,02,06,03,02,960956  ,1953224 ,127.05781951,37.57756929
2017,2017021305,2,2,1,2,0,1,0,1105,1100,02,21,21,02 ,01,05,03,02,960665  ,1954382 ,127.05446177,37.58799426
2017,2017030709,1,3,1,1,0,0,0,1105,1100,02,22,22,05 ,02,08,08,10,961599  ,1955099 ,127.06500307,37.59449623
2017,2017072804,2,6,1,1,0,0,0,1105,1100,02,22,22,01 ,01,05,01,08,961568  ,1952419 ,127.06479256,37.57033935
2017,2017081021,2,5,1,1,0,0,0,1105,1100,01,11,01,05 ,01,05,02,12,953936  ,1952044 ,126.97839369,37.56660917
2017,2017081302,2,1,1,2,0,1,0,1105,1100,02,23,23,05 ,01,02,01,10,959450  ,1955208 ,127.0406544,37.59538645
2017,2017082104,2,2,1,1,0,0,0,1105,1100,01,14,04,05 ,02,07,03,12,960581  ,1953899 ,127.05353635,37.58363726
2017,2017082404,2,5,1,1,0,0,0,1105,1100,01,15,05,05 ,01,05,03,12,962031  ,1954751 ,127.06991459,37.59137755
2017,2017082607,1,7,1,1,0,0,0,1105,1100,03,35,37,05 ,01,05,05,##,958673  ,1952444 ,127.03200888,37.57043928
2017,2017082808,1,2,1,1,0,0,0,1105,1100,01,15,05,05 ,02,08,02,12,961925  ,1953382 ,127.06878511,37.57903399
2017,2017083013,1,4,1,1,0,0,0,1105,1100,01,11,01,07 ,01,05,10,12,959805  ,1953228 ,127.04478888,37.57755942
2017,2017091818,2,2,1,2,1,0,0,1105,1100,02,22,22,05 ,02,08,05,01,960259  ,1953943 ,127.04988706,37.58402
2017,2017100204,2,2,1,1,0,0,0,1105,1100,03,31,32,05 ,02,06,05,##,961892  ,1952689 ,127.06844743,37.57278641
2017,2017101310,1,6,1,1,0,0,0,1105,1100,01,11,01,03 ,05,98,03,12,961620  ,1954717 ,127.06526098,37.59105404
2017,2017101511,1,1,1,1,0,0,0,1105,1100,01,15,05,05 ,01,05,01,12,959854  ,1953464 ,127.04532636,37.57968507
2017,2017102012,1,6,2,2,0,0,0,1105,1100,01,15,05,02 ,01,05,01,12,959661  ,1953328 ,127.04314809,37.57845082
2017,2017110411,1,7,1,1,0,0,0,1105,1100,01,12,02,05 ,01,05,01,12,959813  ,1953238 ,127.04487105,37.57764266
2017,2017110603,2,2,1,1,0,0,0,1105,1100,03,35,37,05 ,01,05,05,##,959100  ,1954476 ,127.03673066,37.58877327
2017,2017120413,1,2,1,1,0,0,0,1105,1100,01,15,05,05 ,01,05,03,12,961413  ,1955971 ,127.06285019,37.60234801
2017,2017121219,2,3,1,1,0,0,0,1105,1100,02,22,22,05 ,02,08,05,03,957891  ,1952985 ,127.02312262,37.57528
2017,2017122705,2,4,1,1,0,0,0,1105,1100,03,31,32,05 ,01,05,01,##,958287  ,1953642 ,127.02756856,37.58122063
2017,2017122823,2,5,1,1,0,0,0,1105,1100,01,15,05,05 ,01,05,03,12,957912  ,1952943 ,127.02336285,37.57490241
2017,2017010606,1,6,1,1,0,0,0,1106,1100,01,11,01,05 ,02,06,03,12,959234  ,1955993 ,127.03815941,37.60244866
2017,2017021902,2,1,1,1,0,0,0,1106,1100,03,38,38,01 ,01,03,01,##,961449  ,1957289 ,127.06318855,37.61422896
2017,2017041816,1,3,1,1,0,0,0,1106,1100,01,11,01,05 ,01,05,03,12,957382  ,1954586 ,127.0172653,37.58968674
2017,2017050604,2,7,1,1,0,0,0,1106,1100,03,38,38,05 ,01,05,05,##,956953  ,1954761 ,127.01239588,37.59124408
2017,2017052120,2,1,1,1,0,0,0,1106,1100,03,38,38,05 ,01,05,05,##,958268  ,1956212 ,127.02720799,37.60438284
2017,2017052911,1,2,1,1,0,0,0,1106,1100,01,11,01,05 ,01,05,03,12,957945  ,1956683 ,127.02352168,37.60861334
2017,2017072604,2,4,1,1,0,0,0,1106,1100,01,15,05,05 ,01,05,01,12,957811  ,1955829 ,127.02205278,37.60090993
2017,2017082109,1,2,1,1,0,0,0,1106,1100,01,11,01,07 ,01,05,01,12,959178  ,1957125 ,127.03746634,37.61265275
2017,2017083114,1,5,1,1,0,0,0,1106,1100,02,22,22,04 ,01,05,10,07,958405  ,1956549 ,127.02874089,37.60742649
2017,2017090309,1,1,1,1,0,0,0,1106,1100,01,15,05,05 ,01,05,01,12,957807  ,1954211 ,127.02210073,37.58632638
2017,2017090904,2,7,1,2,1,0,0,1106,1100,01,11,01,05 ,01,05,01,12,960550  ,1956684 ,127.05303513,37.60873782
2017,2017092514,1,2,1,1,0,0,0,1106,1100,02,22,22,03 ,02,06,07,01,957949  ,1954216 ,127.02370876,37.58637794
2017,2017101023,2,3,1,1,0,0,0,1106,1100,02,24,25,05 ,01,05,01,01,960502  ,1958054 ,127.0524173,37.62108386
2017,2017102006,1,6,1,1,0,0,0,1106,1100,01,12,02,05 ,02,07,01,12,960409  ,1957437 ,127.05139689,37.61551871
2017,2017110804,2,4,1,1,0,0,0,1106,1100,02,22,22,02 ,02,07,08,03,961190  ,1957126 ,127.06026262,37.61274891
2017,2017112105,2,3,1,1,0,0,0,1106,1100,01,11,01,05 ,02,06,01,12,956821  ,1956482 ,127.01079918,37.60674959
2017,2017120219,2,7,1,1,0,0,0,1106,1100,01,11,01,05 ,02,08,03,12,959060  ,1954916 ,127.03625299,37.59273731
2017,2017020118,2,4,1,1,0,0,0,1107,1100,01,11,01,05 ,01,05,03,12,959876  ,1964315 ,127.04497965,37.6774881
2017,2017022719,2,2,1,1,0,0,0,1107,1100,01,12,02,05 ,05,98,03,12,960104  ,1961467 ,127.04772095,37.65182864
2017,2017031514,1,4,1,1,0,0,0,1107,1100,02,23,23,05 ,02,08,05,02,957270  ,1962123 ,127.01555606,37.6576137
2017,2017040721,2,6,1,2,1,0,0,1107,1100,02,22,22,02 ,01,05,07,01,959416  ,1962701 ,127.03985307,37.66292069
2017,2017051516,1,2,1,2,0,1,0,1107,1100,01,11,01,05 ,02,07,01,12,960613  ,1961615 ,127.05348306,37.65318457
2017,2017061704,2,7,1,2,1,0,0,1107,1100,02,24,25,05 ,01,04,05,01,960377  ,1960790 ,127.05085247,37.64573856
2017,2017072000,2,5,1,1,0,0,0,1107,1100,02,22,22,05 ,02,08,01,08,959420  ,1963582 ,127.0398494,37.67086143
2017,2017072212,1,7,1,4,1,2,0,1107,1100,02,23,23,05 ,01,05,01,01,958084  ,1961514 ,127.02481933,37.65216224
2017,2017100904,2,2,1,1,0,0,0,1107,1100,03,35,37,05 ,01,05,05,##,960407  ,1965213 ,127.05095242,37.68560495
2017,2017010204,2,2,1,1,0,0,0,1108,1100,01,11,01,07 ,02,06,01,12,948413  ,1957900 ,126.91544404,37.61909675
2017,2017022312,1,5,1,1,0,0,0,1108,1100,01,11,01,07 ,02,07,02,12,948723  ,1959621 ,126.91883586,37.63462549
2017,2017052402,2,4,1,1,0,0,0,1108,1100,02,21,21,02 ,02,08,01,05,949076  ,1955849 ,126.92309925,37.60064798
2017,2017071412,1,6,1,1,0,0,0,1108,1100,02,22,22,05 ,02,08,05,10,946064  ,1954219 ,126.88909916,37.58578506
2017,2017072317,1,1,2,4,1,1,0,1108,1100,02,24,25,03 ,02,06,05,01,949808  ,1956754 ,126.93132936,37.60884505
2017,2017101621,2,2,1,1,0,0,0,1108,1100,02,22,22,03 ,02,07,07,01,949049  ,1956510 ,126.92274736,37.60660411
2017,2017103015,1,2,1,1,0,0,0,1108,1100,01,11,01,07 ,02,06,01,12,950164  ,1959937 ,126.93514559,37.63755292
2017,2017111606,1,5,1,1,0,0,0,1108,1100,01,11,01,05 ,01,05,02,12,945652  ,1954633 ,126.8844022,37.5894922
2017,2017113022,2,5,1,1,0,0,0,1108,1100,01,11,01,05 ,01,05,02,12,949754  ,1956835 ,126.93071201,37.60957215
2017,2017120416,1,2,1,1,0,0,0,1108,1100,01,12,02,05 ,01,05,02,12,948408  ,1956382 ,126.91549448,37.6054147
2017,2017122718,2,4,1,1,0,0,0,1108,1100,01,11,01,03 ,01,05,03,12,948437  ,1954788 ,126.91593533,37.59104953
2017,2017011814,1,4,1,1,0,0,0,1109,1100,01,11,01,05 ,01,05,01,12,949586  ,1952686 ,126.92909438,37.57216769
2017,2017030102,2,4,1,1,0,0,0,1109,1100,02,22,22,04 ,01,05,01,05,948581  ,1952405 ,126.91773366,37.56957943
2017,2017031820,2,7,1,1,0,0,0,1109,1100,01,11,01,05 ,01,05,01,12,948215  ,1952466 ,126.91358158,37.5701096
2017,2017062823,2,4,1,2,0,1,0,1109,1100,02,22,22,05 ,01,05,05,05,949058  ,1953280 ,126.9230741,37.5774924
2017,2017070621,2,5,1,1,0,0,0,1109,1100,02,22,22,03 ,02,06,02,05,947556  ,1952942 ,126.90608874,37.57436163
2017,2017100205,2,2,1,1,0,0,0,1109,1100,01,11,01,07 ,01,05,02,12,950350  ,1954550 ,126.93761944,37.58900965
2017,2017102411,1,3,1,1,0,0,0,1109,1100,01,11,01,05 ,01,05,10,12,951159  ,1954923 ,126.94675762,37.59241484
2017,2017102500,2,4,1,6,3,1,1,1109,1100,01,15,05,05 ,02,06,03,12,952950  ,1951507 ,126.96725798,37.56171471
2017,2017011913,1,5,1,1,0,0,0,1110,1100,01,12,02,05 ,01,05,02,12,948043  ,1950095 ,126.91180536,37.54872896
2017,2017031014,1,6,1,1,0,0,0,1110,1100,01,11,01,05 ,02,07,04,12,948217  ,1950126 ,126.9137729,37.54901817
2017,2017031909,1,1,1,1,0,0,0,1110,1100,02,22,22,03 ,02,06,01,07,948036  ,1950701 ,126.91168319,37.55419051
2017,2017032906,1,4,1,1,0,0,0,1110,1100,01,11,01,05 ,01,05,02,12,948705  ,1950663 ,126.91925966,37.55388551
2017,2017040723,2,6,1,1,0,0,0,1110,1100,01,11,01,01 ,01,05,01,12,951232  ,1949215 ,126.94796429,37.54097168
2017,2017051508,1,2,1,1,0,0,0,1110,1100,01,11,01,05 ,02,07,01,12,949789  ,1949995 ,126.93157741,37.54792445
2017,2017061800,2,1,1,1,0,0,0,1110,1100,01,12,02,05 ,01,05,01,12,946211  ,1951382 ,126.89097233,37.56022366
2017,2017101700,2,3,1,1,0,0,0,1110,1100,01,11,01,01 ,01,05,01,12,947710  ,1951820 ,126.90791272,37.56425772
2017,2017011606,1,2,1,1,0,0,0,1111,1100,01,11,01,05 ,01,05,01,12,942464  ,1949674 ,126.84868321,37.54460299
2017,2017022722,2,2,1,1,0,0,0,1111,1100,01,12,02,05 ,01,05,02,12,942646  ,1950584 ,126.85067221,37.55281617
2017,2017030506,1,1,1,1,0,0,0,1111,1100,03,31,32,05 ,01,05,01,##,941903  ,1947741 ,126.84248597,37.52714563
2017,2017060321,2,7,1,1,0,0,0,1111,1100,01,12,02,05 ,05,98,05,12,939199  ,1951918 ,126.81153922,37.56461836
2017,2017061711,1,7,1,1,0,0,0,1111,1100,02,22,22,99 ,01,05,08,02,939664  ,1952626 ,126.81674587,37.5710301
2017,2017062903,2,5,1,1,0,0,0,1111,1100,01,11,01,05 ,01,05,01,12,941502  ,1949284 ,126.83782497,37.54102735
2017,2017072521,2,3,1,1,0,0,0,1111,1100,01,15,05,05 ,01,05,08,12,944374  ,1951189 ,126.87018861,37.55837502
2017,2017080623,2,1,1,1,0,0,0,1111,1100,02,23,23,05 ,01,05,01,08,939548  ,1950147 ,126.81563675,37.54867943
2017,2017081413,1,2,1,1,0,0,0,1111,1100,02,21,21,05 ,01,05,05,01,941878  ,1950765 ,126.84196355,37.55439939
2017,2017091214,1,3,1,1,0,0,0,1111,1100,02,24,25,03 ,02,06,02,05,938048  ,1953819 ,126.79834639,37.58167512
2017,2017092601,2,3,1,1,0,0,0,1111,1100,02,23,23,05 ,01,05,01,03,942775  ,1952474 ,126.85198506,37.56985876
2017,2017120105,2,6,1,1,0,0,0,1111,1100,01,11,01,07 ,02,07,03,12,941162  ,1949185 ,126.83398447,37.54011342
2017,2017050100,2,2,1,3,1,1,0,1112,1100,01,12,02,01 ,01,05,05,12,946545  ,1942300 ,126.89541469,37.47838583
2017,2017051319,2,7,1,1,0,0,0,1112,1100,02,23,23,05 ,01,05,01,03,941636  ,1941959 ,126.83992331,37.47501522
2017,2017061600,2,6,1,1,0,0,0,1112,1100,01,15,05,05 ,01,05,01,12,943326  ,1945405 ,126.85877006,37.50617965
2017,2017070522,2,4,1,1,0,0,0,1112,1100,01,11,01,05 ,01,05,03,12,942274  ,1944453 ,126.84694279,37.49753399
2017,2017080117,1,3,1,1,0,0,0,1112,1100,01,11,01,05 ,02,08,02,12,942717  ,1944514 ,126.85194943,37.49811138
2017,2017091319,2,4,1,1,0,0,0,1112,1100,01,12,02,05 ,01,05,01,12,945507  ,1944682 ,126.88349892,37.49979452
2017,2017091919,2,3,1,1,0,0,0,1112,1100,01,15,05,05 ,01,05,01,12,942376  ,1945042 ,126.84804486,37.50284723
2017,2017103118,2,3,1,1,0,0,0,1112,1100,02,24,25,03 ,02,07,01,08,942333  ,1944944 ,126.84757172,37.5019631
2017,2017110615,1,2,1,1,0,0,0,1112,1100,02,24,25,05 ,02,06,01,08,940293  ,1943530 ,126.82460796,37.48908893
2017,2017110717,1,3,1,1,0,0,0,1112,1100,01,11,01,05 ,01,05,02,12,945623  ,1943361 ,126.88490886,37.48789498
2017,2017112406,1,6,1,2,0,1,0,1112,1100,01,15,05,03 ,02,06,03,12,941617  ,1943339 ,126.83959898,37.4874521
2017,2017121003,2,1,1,1,0,0,0,1112,1100,01,11,01,05 ,02,06,01,12,942263  ,1944906 ,126.84678279,37.50161622
2017,2017010208,1,2,1,1,0,0,0,1113,1100,03,34,31,05 ,02,06,05,##,946757  ,1943309 ,126.89773933,37.48749238
2017,2017010800,2,1,1,1,0,0,0,1113,1100,02,22,22,03 ,02,06,05,01,947101  ,1945442 ,126.90147689,37.50673726
2017,2017012010,1,6,1,1,0,0,0,1113,1100,01,11,01,07 ,02,06,01,12,946822  ,1945294 ,126.89833102,37.50538728
2017,2017031304,2,2,2,2,0,0,0,1113,1100,02,23,23,05 ,01,05,01,03,947562  ,1948627 ,126.90646523,37.53547046
2017,2017042108,1,6,1,1,0,0,0,1113,1100,01,11,01,05 ,01,05,05,12,948081  ,1945916 ,126.91252878,37.51106336
2017,2017042114,1,6,1,1,0,0,0,1113,1100,01,12,02,05 ,01,05,02,12,949563  ,1946647 ,126.92924451,37.51773961
2017,2017042800,2,6,1,1,0,0,0,1113,1100,01,11,01,05 ,01,02,02,12,945947  ,1948123 ,126.88822343,37.53083457
2017,2017043000,2,1,1,2,1,0,0,1113,1100,03,31,32,05 ,02,06,02,##,945389  ,1947039 ,126.88198888,37.52103148
2017,2017061213,1,2,1,1,0,0,0,1113,1100,02,21,21,05 ,05,98,03,08,947477  ,1945262 ,126.90574377,37.50513637
2017,2017061804,2,1,1,3,2,0,0,1113,1100,02,21,21,02 ,01,05,01,01,947537  ,1948280 ,126.90620707,37.53234148
2017,2017063017,1,6,1,2,1,0,0,1113,1100,02,22,22,02 ,01,02,05,03,947576  ,1946355 ,126.90678586,37.51499339
2017,2017071123,2,3,1,1,0,0,0,1113,1100,01,11,01,01 ,01,05,05,12,946689  ,1947064 ,126.8966979,37.52133287
2017,2017072604,2,4,1,1,0,0,0,1113,1100,01,13,03,05 ,01,05,03,12,947089  ,1948596 ,126.90111394,37.53516402
2017,2017080303,2,5,1,1,0,0,0,1113,1100,01,12,02,05 ,01,05,03,12,945380  ,1947444 ,126.88185692,37.52468126
